track_name,track_artist,year,track_id,playlist_genre,Energy,Danceability,Valence,Acousticness,Instrumentalness,Tempo,decade
Jump - 2004 Remaster,Van Halen,1984,spotify:track:0Z7O8GMQShj9TJrm2yX1R6,Rock,0.8405183174742675,0.5597165991902835,0.8251256281407034,0.12411464943677747,3.055837563451777e-05,0.5960773336147912,80s
Crash & Burn,Rebecca Levy,2021,spotify:track:43CaRbgLhiAyIHxcOrx6jc,Unknown,0.2898551495080592,0.5455465587044535,0.4753768844221105,0.7103927469911925,0.0,0.6172692771886027,20s
Alone Again (Naturally),Gilbert O'Sullivan,1972,spotify:track:4lHQCzdK3VdYQvQZnnRouG,Rock,0.52255798187265,0.5617408906882592,0.6361809045226131,0.6226023950338189,0.00019289340101522843,0.7884201493256482,70s
Sympathy For The Devil,The Rolling Stones,1968,spotify:track:3odPjdX1SjxxjIr0EZjEht,Rock,0.6770245171491456,0.7085020242914979,0.6110552763819095,0.5832480993287892,0.0,0.531978358335666,60s
For Your Love,The Yardbirds,1965,spotify:track:5bC4y9Zhn6ng0MOzACCHkc,Rock,0.6399124275047927,0.3512145748987854,0.6130653266331658,0.2381411985308375,0.0,0.43368683832538674,60s
Relax,Frankie Goes To Hollywood,2000,spotify:track:5e1enT0NPXPZkR8F3R58bY,Electronic,0.8826455543678573,0.6811740890688259,0.7155778894472361,0.3158407054356395,2.903553299492386e-06,0.5272975912405409,00s
Naked,"Jonas Blue, MAX",2020,spotify:track:2gGLpMzoo80A7jGEIr4ou8,Electronic,0.6238639563072348,0.8663967611336032,0.7819095477386935,0.36326767718272646,0.0,0.5276234093422604,20s
Photograph,Nickelback,2005,spotify:track:3hb2ScEVkGchcAQqrPLP0R,Rock,0.8786334365684677,0.521255060728745,0.3869346733668342,0.0009377220490453819,0.00016852791878172588,0.669606677894389,00s
Crying In the Chapel,Elvis Presley,1967,spotify:track:2inb1KNU2bGIkldLsuDb83,Rock,0.19356432232271129,0.25809716599190285,0.16482412060301507,0.9566093662739417,7.197969543147208e-06,0.32368881158994645,60s
Dear Lady Twist,Gary U.S. Bonds,2012,spotify:track:50jxuJ7lkylYxorvq2qyrd,Blues,0.9558667042067155,0.4473684210526316,0.9366834170854272,0.1261328184472918,0.0,0.6353085864542272,10s
I Like It,"Enrique Iglesias feat. Pitbull, Jason Nevins",2010,spotify:track:3k9EVrhY1Jr2Z03W9VzDYX,Unknown,0.8946819077660257,0.6649797570850203,0.749748743718593,0.008524019359568777,0.0,0.5918554652544823,10s
(If You're Not In It For Love) I'm Outta Here!,Shania Twain,1995,spotify:track:6Lst3nF4McKOTLSLuTvLhw,Country,0.7632850498360197,0.7813765182186235,0.8723618090452261,0.14227817053140648,0.0,0.5509446430456191,90s
Making Your Mind Up,Bucks Fizz,2004,spotify:track:0Azn2vpP3Sbs8qAG8e1KUc,Rock,0.836506199674878,0.6477732793522267,0.9758793969849247,0.28052274775163866,0.0,0.7964875890837169,00s
Pretty Blue Eyes,Steve Lawrence,2011,spotify:track:3rTAKatfE5UsckZvWBrekL,Pop,0.5195488935231078,0.48582995951417,0.9025125628140703,0.4974759163819299,0.0,0.5800434118203136,10s
Sweetest Thing - The Single Mix,U2,1998,spotify:track:43HrhMlI1t3PTlgRipISqq,Rock,0.6178457796081505,0.5394736842105263,0.5547738693467337,0.07678858614021625,5.126903553299493e-05,0.6527788612886793,90s
Hold On Loosely,38 Special,1987,spotify:track:2eEmzSR9tmd52w7cqT9yK6,Rock,0.5737124838148661,0.5475708502024292,0.8582914572864322,0.028251621437346428,0.0003431472081218274,0.5851142428400324,80s
The Good Life,The Collective,2014,spotify:track:599NhLmQ6x7RsKLr50QpDZ,Pop,0.7973880511308304,0.6093117408906883,0.7517587939698492,0.12108739592100595,0.0,0.39474010270153687,10s
View From a Bridge,Kim Wilde,1996,spotify:track:0xdTHRkRv4sTrNikBNiz1u,Rock,0.836506199674878,0.6002024291497976,0.8170854271356783,0.04903876224564411,0.0005928934010152284,0.6824696094312868,90s
Love Don't Live Here Anymore,Rose Royce,1978,spotify:track:3pVsGhUEBZKFtn0n8zjS0H,R&B,0.26277335436218013,0.535425101214575,0.6512562814070352,0.8415737326746244,0.0007918781725888325,0.3810970433154516,70s
The Rain The Park And Other Things,The Cowsills,1967,spotify:track:5Ozv6hQIj20iX3nFfJCe8E,Rock,0.6639851343011297,0.3805668016194332,0.6944723618090451,0.8163466200431954,0.0013299492385786802,0.6038281332458366,60s
bad guy,Billie Eilish,2019,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Pop,0.4262671546873021,0.7095141700404858,0.5648241206030151,0.3309769730144971,0.1319796954314721,0.6201006823824186,10s
Only You,Yazoo,1982,spotify:track:15Mh8m2BGTUptR8yy7fNAS,Electronic,0.30790967960531196,0.7611336032388664,0.8582914572864322,0.3350133110355258,0.00013705583756345178,0.48715771890616894,80s
Fraction Too Much Friction,Tim Finn,1983,spotify:track:21l7ENdSK2joRWEFt4vo4U,Rock,0.49146406892738137,0.6710526315789475,0.9386934673366835,0.35014957861438323,0.006497461928934011,0.4587014083602171,80s
Like Only A Woman Can,Brian McFadden,2008,spotify:track:71iym9c1arIh8nDcSVXugu,Unknown,0.4683943915808918,0.2935222672064777,0.24723618090452262,0.5580209866973601,0.0,0.7172495445430057,00s
(Baby I've Got You) On My Mind,Powderfinger,2003,spotify:track:14eMREyojdEm4nwEJn084p,Rock,0.975927293203663,0.3684210526315789,0.7185929648241206,0.0012384292316120183,0.00013096446700507615,0.6725895196706942,00s
Mercy,Shawn Mendes,2016,spotify:track:0AS63m1wHv9n4VVRizK6Hc,Pop,0.6639851343011297,0.5607287449392713,0.3396984924623116,0.12714190295254896,0.0,0.6797299839844342,10s
Can You Feel the Love Tonight - End Title,Elton John,1994,spotify:track:0EANX0OVKSCcmarY50Xa4p,Rock,0.1815279689245428,0.3117408906882591,0.14673366834170853,0.8768916903586254,0.00028730964467005076,0.5712922129473689,90s
Burnin' Up,Jonas Brothers,2009,spotify:track:1JyFfLj000cY275h9reTHP,Pop,0.9458364097082418,0.6771255060728746,0.8613065326633166,0.02845343833839786,0.0,0.5232088035133287,00s
Oh! Hark!,Lisa Mitchell,2009,spotify:track:1BW0UUEUcJIf6G5rn6dphx,Rock,0.686051782197772,0.5080971659919028,0.5608040201005026,0.13622366349986348,3.4822335025380714e-06,0.9173523378596045,00s
Stay Another Day,East 17,1994,spotify:track:0QIgxEydF4mfYc9qraBzqT,Pop,0.4533489498331812,0.521255060728745,0.45829145728643217,0.605447958444447,0.0007411167512690355,0.5864771720824365,90s
Kiss Me More (feat. SZA),"Doja Cat, SZA",2021,spotify:track:0VXNv42fMCHUaugnEgTeI7,Hip Hop,0.6940760177965509,0.7904858299595142,0.7296482412060301,0.24722295907815206,0.00017055837563451776,0.5092032141267386,20s
All Shook Up,Elvis Presley,1958,spotify:track:6U4FfDDSysMWEjNqcCM6nO,Rock,0.670003311000214,0.6730769230769231,0.9427135678391959,0.8446009861903959,0.0,0.33890130464910306,50s
You Can Depend On Me,Brenda Lee,2000,spotify:track:702fb7UEKhd2RzjWFMdjjq,Rock,0.10529773073614236,0.5536437246963564,0.2693467336683417,0.898082464969026,0.0001512690355329949,0.42359565514677877,00s
The Rhythm of the Jungle,The Quick,1982,spotify:track:13i1EEuNlvbJZNtdu6GYzG,Unknown,0.892675848866331,0.7317813765182186,0.7949748743718593,0.06780773404342745,4.862944162436548e-05,0.5153799910973645,80s
Steal My Sunshine - Single Version,LEN,1999,spotify:track:5Muvh0ooAJkSgBylFyI3su,Rock,0.9468394391580891,0.409919028340081,0.7135678391959799,0.5317847895606737,0.0,0.8817601519872609,90s
The Happening,The Supremes,2005,spotify:track:2SusUbsUQnw8OJDq56ZMbE,R&B,0.7472365786384617,0.3481781376518218,0.8361809045226131,0.19878690282580797,0.0,0.7898748583150156,00s
Somewhere Only We Know,Keane,2004,spotify:track:1SKPmfSYaPsETbRHaiA18G,Rock,0.6669942226506719,0.4534412955465587,0.30552763819095474,0.060542325605575834,2.5888324873096446e-05,0.7893241798332361,00s
Wake Me Up Before You Go-Go,Wham!,1984,spotify:track:5XsMz0YfEaHZE0MTb1aujs,Rock,0.7662941381855619,0.6255060728744939,0.8804020100502513,0.1876869732679791,0.0,0.3733875445705396,80s
Real Love,"Clean Bandit, Jess Glynne",2014,spotify:track:2Vu3PpbpaBB5nAThPQstKL,R&B,0.8505486119727412,0.6376518218623481,0.5537688442211056,0.08415490302859359,4.406091370558376e-06,0.573563761684709,10s
I Got You Babe,Sonny & Cher,1965,spotify:track:4SGBuq37Ol4HJr7pQqFMKa,Rock,0.7973880511308304,0.6366396761133604,0.6030150753768844,0.13723274800512067,5.522842639593908e-06,0.5074639879217853,60s
Chanson d'Amour,The Manhattan Transfer,1976,spotify:track:2nyoYdCYZXrdiLwNDw9t12,Jazz,0.31493088575424355,0.4757085020242915,0.5778894472361809,0.029563431294180747,0.0004862944162436548,0.4539747513916104,70s
I Need A Lover,John Mellencamp,1978,spotify:track:47lkghP0AjBkqOGzbxC2Mt,Rock,0.8535577003222834,0.4200404858299595,0.8,0.004780315845064681,0.0064162436548223355,0.5780334353618187,70s
Honey Come Back,Glen Campbell,2011,spotify:track:26qDFDKrveLljfIX5ft061,Rock,0.3500369164989016,0.3066801619433198,0.42412060301507537,0.33400422653026857,5.969543147208122e-05,0.4639053200130327,10s
Euphoria,Loreen,2012,spotify:track:2knr7ikPt4l7bk92qS4ZXW,Pop,0.6810366349485352,0.5242914979757085,0.10653266331658291,0.07971493120546204,4.9238578680203045e-05,0.6064163221101998,10s
Lego House,Ed Sheeran,2011,spotify:track:53Pgsvu3qSYO2aXt5J2vcL,Pop,0.6389093980549454,0.5991902834008097,0.5678391959798994,0.5671027472446746,0.0,0.7328658684888005,10s
Shake It Off,Mariah Carey,2005,spotify:track:0MGxfGHgECCGU5xqHD1uc8,Electronic,0.4944731572769235,0.7894736842105263,0.8241206030150753,0.18264155074169325,0.0,0.615318957565634,00s
I Miss You,blink-182,2003,spotify:track:5dhQCqONiQji7k4RkhIcjq,Rock,0.7763244326840356,0.6609311740890689,0.614070351758794,0.0013292468370851634,7.086294416243655e-06,0.5047748413357624,00s
You Light Up My Life,Debby Boone,1977,spotify:track:3dFR132gzO8jxD57R2gid3,Pop,0.3680914465961544,0.3370445344129555,0.06884422110552764,0.8385464791588529,1.2081218274111674e-05,0.35787676733375245,70s
Just Like a Pill,P!nk,2001,spotify:track:2Aebl2cIDLjPUvOJPH8xyH,Electronic,0.7843486682828146,0.6943319838056681,0.24824120603015076,0.0001042182477029604,0.0,0.4680124636896376,00s
Have You Ever,Brandy,1998,spotify:track:6tBD4yjOf9P8rWwUlXdJFm,R&B,0.5345943352708185,0.7064777327935222,0.2763819095477387,0.5469210571395312,0.0,0.6149288936410402,90s
Feels Like I'm in Love,Kelly Marie,1980,spotify:track:3Swc1delyFn1fwPDkInUhC,Hi-nrg,0.7602759614864776,0.7246963562753036,0.8613065326633166,0.057414163639278606,0.005228426395939087,0.554230357986903,80s
Uptown Girl - Radio Edit,Westlife,2001,spotify:track:2ENx9vLmbagrc0yDY1j0BN,Pop,0.9027061433648047,0.6568825910931174,0.8974874371859297,0.010895367946923125,0.00040101522842639597,0.5919564229761418,00s
World Where You Live,Crowded House,1986,spotify:track:7JLzhh83KheYCCXBiKlIB0,Rock,0.4563580381827233,0.5789473684210525,0.9095477386934674,0.10292387482637692,3.431472081218274e-06,0.5067251609587312,80s
Multiplication,Bobby Darin,2007,spotify:track:7GbvFJyrwCL8hb7pJARxYQ,Rock,0.5045034517753972,0.687246963562753,0.9658291457286432,0.8173557045484525,1.0964467005076143e-05,0.41295379348639133,00s
People Everyday - Metamorphosis Mix,Arrested Development,2001,spotify:track:5thts3213xwSroRd11fv5A,Hip Hop,0.6108245734592189,0.854251012145749,0.728643216080402,0.00746448062904875,0.0,0.4181301712151179,00s
All We Have,Natalie Bassingthwaighte,2011,spotify:track:4OU01qPFPYzvDoGjcioXp8,Electronic,0.8345001407751833,0.6376518218623481,0.5849246231155778,0.2583228886359809,0.012284263959390862,0.5970501989326015,10s
Cocaine,J.J. Cale,2007,spotify:track:4jQeRmhgPq8EnkaMXIzvDN,Rock,0.4403095669851653,0.8117408906882592,0.5989949748743718,0.38042211377209834,0.1918781725888325,0.47579079724477197,00s
Beautiful Girls,Sean Kingston,2007,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,Hip Hop,0.6629821048512824,0.771255060728745,0.7728643216080402,0.151359931078721,0.0,0.5966096561471779,00s
Watermelon Sugar,Harry Styles,2019,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Pop,0.8184516695776253,0.5546558704453441,0.5597989949748744,0.12310556493152029,0.0,0.43774350314116184,10s
If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels",2019,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,R&B,0.474412568279976,0.4696356275303644,0.6070351758793969,0.8738644368428539,0.0,0.3478498299780187,10s
Leave a Light On,Tom Walker,2017,spotify:track:6lOWoTqVnAWXchddtTH31W,Rock,0.6258700152069295,0.5931174089068826,0.2683417085427136,0.015436248220580383,1.8071065989847715e-06,0.31652999132681386,10s
Where Do You Go To (My Lovely),Peter Sarstedt,2016,spotify:track:2AvMA7gOOhQpDDUjBs89ap,Folk,0.4373004786356232,0.4129554655870445,0.4763819095477387,0.8123102820221667,1.7461928934010153e-06,0.8031829216246851,10s
Are 'Friends' Electric?,Tubeway Army,1979,spotify:track:6Y0gqGszwuiaa10jYPyYRV,Electronic,0.745230519738767,0.42813765182186236,0.41909547738693465,0.03067342424996363,0.1634517766497462,0.43089214503035617,70s
Loose Ends (feat. G Flip),"Illy, G Flip",2020,spotify:track:6QKqavEniWv3JRrRL7BSu5,Hip Hop,0.6679972521005192,0.7125506072874493,0.5547738693467337,0.05156147350878703,0.002416243654822335,0.41307769614479173,20s
A Moment Like This,Leona Lewis,2007,spotify:track:5i9UKSttY3V7x9OnYZsMBX,R&B,0.5636821893163924,0.26417004048583,0.16783919597989952,0.4268400010139281,7.65482233502538e-06,0.3237209345013836,00s
Every You Every Me,Placebo,1998,spotify:track:3tRv4ZYZimrL27flnjgeR6,Rock,0.9257758207112944,0.4838056680161943,0.1658291457286432,2.4500571787644057e-05,0.7299492385786802,0.6109502416101837,90s
Janie's Got A Gun,Aerosmith,1994,spotify:track:7t9Z7Mhhs6ugsUua0FwKSW,Rock,0.7652911087357145,0.638663967611336,0.38894472361809046,0.00792865950146705,0.01350253807106599,0.5282888125077438,90s
Doo Wop (That Thing),Ms. Lauryn Hill,1998,spotify:track:2Uu8IiLkLY0UXhCHka4Dlr,Hip Hop,0.506509510675092,0.5414979757085021,0.49748743718592964,0.03965427634675244,0.0,0.4586004506385576,90s
Fly Me To The Moon,"Frank Sinatra, Count Basie",2015,spotify:track:2dR5WkrpwylTuT3jRWNufa,Jazz,0.36608538769645965,0.6781376518218624,0.45226130653266333,0.5297666205501593,0.0,0.547681873041076,10s
Not Afraid,Eminem,2010,spotify:track:4hEl2wrneFEJbJ6SDYWd2f,Hip Hop,0.9568697336565629,0.8643724696356275,0.6733668341708543,0.5479301416447884,0.0,0.525939250985485,10s
Help Me Make It Through The Night,Sammi Smith,1996,spotify:track:2XWmbwp9FBAaFcSE9BLQzc,Country,0.351039945948749,0.5657894736842106,0.4150753768844221,0.6104933809707328,0.000449746192893401,0.3581016277138124,90s
Orchard Road,Leo Sayer,1975,spotify:track:5DHuJrLpE0XYrfqAB76GDc,Rock,0.399185359541423,0.6700404858299596,0.3487437185929648,0.47931239528730085,0.0,0.5818744177722301,70s
Route 66,Chuck Berry,1961,spotify:track:6TXnGAr6DLVYshIrMeP0lZ,R&B,0.6940760177965509,0.6943319838056681,0.9668341708542714,0.9101914790321121,0.0004812182741116751,0.36285581860650806,60s
Evie Part 1 Let Your Hair Hang Down,Stevie Wright,2009,spotify:track:1mg8vWNKP6LNu8lkkkBPmx,Rock,0.8796364660183151,0.5040485829959515,0.6663316582914574,0.05166238195931275,0.0034111675126903556,0.4097782142414633,00s
Animal,Neon Trees,2010,spotify:track:0l4DTppOxy7NUaEcwXuOb6,Rock,0.8314910524256411,0.48785425101214575,0.742713567839196,0.00034034402193313794,0.0,0.6791242376544768,10s
Live And Let Die,Wings,2016,spotify:track:6vVgOdyL2TD9jMqXB296Io,Rock,0.514533746273871,0.43724696356275305,0.22613065326633167,0.2744682407200956,0.0024467005076142133,0.7071491833897015,10s
Like a Rolling Stone,Bob Dylan,1965,spotify:track:3AhXZa8sUQht0UEdBJgpGc,Rock,0.7231638718421247,0.48785425101214575,0.5597989949748744,0.7376380286331361,0.0,0.4371607017479453,60s
Hollywood Seven,Jon English,1979,spotify:track:4n5OffovRDKJG608FXl5yP,Rock,0.40520353624050726,0.3319838056680162,0.3527638190954774,0.03733338198466095,0.0013401015228426396,0.802416560737542,70s
Just A Little,Liberty X,2002,spotify:track:1IMbmQCnl3h4m8NXqKee0g,Pop,0.6188488090579979,0.805668016194332,0.7236180904522613,0.008312111613464773,0.0,0.47660304800539666,00s
Boys In Town,Divinyls,1983,spotify:track:5EzdThimrpt9yJ1GGH5KXv,Rock,0.7000941944956351,0.49291497975708504,0.7065326633165828,0.004548226408855532,0.0009451776649746193,0.7246745260723315,80s
Ready for the Weekend,Calvin Harris,2009,spotify:track:7sSqDlt9r1chzQEv6FPWKt,Electronic,0.7151396362433458,0.8279352226720648,0.9417085427135679,0.12714190295254896,3.248730964467005e-05,0.6331379954385465,00s
TiK ToK,Kesha,2010,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,Electronic,0.8395152880244201,0.7641700404858299,0.7175879396984924,0.09999752976113113,0.0,0.5508069734251743,10s
What Happened to Us (feat. Jay Sean),"Jessica Mauboy, Jay Sean",2011,spotify:track:6AcpiMeQ41vJnpZcCKpUCL,Hip Hop,0.82045772847732,0.6791497975708503,0.5266331658291458,0.2199776774362085,0.0,0.7070849375668271,10s
Ain't That A Shame,Fats Domino,1959,spotify:track:4ZfQwNx3FlCN07cnUvekh3,Rock,0.5024973928757025,0.49190283400809715,0.9467336683417085,0.7739650708223942,7.715736040609137e-05,0.5639590111650062,50s
Questions I Can't Answer,Heinz,2013,spotify:track:0NSWNgDHyH3WDj7fEwDvvS,British invasion,0.7422214313892249,0.611336032388664,0.9668341708542714,0.07870584670020488,0.0,0.5864679941077402,10s
I Alone,Live,1994,spotify:track:7ndelVxF4Y8K6xg8WXUVMV,Rock,0.828481964076099,0.41599190283400805,0.08703517587939698,0.0022979679621320456,0.004263959390862944,0.41608348285783775,90s
"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,1997,spotify:track:3oEHQmhvFLiE7ZYES0ulzv,Pop,0.27681576666004337,0.4331983805668016,0.03839195979899497,0.7386471131383933,5.411167512690355e-06,0.4552046000009177,90s
Suffocate - Superclean,J. Holiday,2007,spotify:track:3nJjIYchBNkYm7B8XfJf5N,Hip Hop,0.44632774368424954,0.4635627530364373,0.4492462311557789,0.6458113386547337,0.0,0.38005993217476697,00s
Dare You To Move,Switchfoot,2000,spotify:track:4x3381mYJqptPqT6OKUfmu,Rock,0.8836485838177046,0.4311740890688259,0.26030150753768844,0.005779309505269278,0.07035532994923858,0.642393982919789,00s
Dancing In The Storm,Boom Crash Opera,2009,spotify:track:6XzWrZIxG83Cs6bM5BSMfr,Rock,0.8385122585745728,0.5060728744939271,0.5055276381909548,0.021591663702649113,0.0,0.5323133544120818,00s
Pray,Sam Smith,2017,spotify:track:0D8ZpOXVjapLXrjz5VfZSD,Pop,0.3801277999943229,0.3856275303643725,0.15376884422110554,0.294649930825239,2.83248730964467e-06,0.803380248080656,10s
I Wanna Sex You Up,Color Me Badd,1991,spotify:track:2iKqwKmrqwSkuqCJHp6uqO,R&B,0.705109341744872,0.5414979757085021,0.4743718592964824,0.004013411621069232,4.741116751269036e-06,0.9263146301505646,90s
Valentine,5 Seconds of Summer,2018,spotify:track:19hh7DkfRBrpRGYfKlw7jb,Pop,0.769303226535104,0.7530364372469636,0.770854271356784,0.06064323405610155,1.065989847715736e-05,0.4313602217398686,10s
Everything,Michael Bublé,2007,spotify:track:4T6HLdP6OcAtqC6tGnQelG,Jazz,0.6900638999971613,0.6943319838056681,0.49547738693467336,0.39354021234044156,1.0456852791878173e-06,0.5650190672424316,00s
Spoonman,Soundgarden,2010,spotify:track:7LiuJKn4UKg5Gn2UKGSOep,Rock,0.8224637873770148,0.4716599190283401,0.8954773869346734,2.0666050667666817e-05,0.4568527918781726,0.4208193178011408,10s
I Hate This Part,The Pussycat Dolls,2008,spotify:track:7GgUY1TK5etQrJqCVuYWMW,Electronic,0.6208548679576926,0.7651821862348178,0.5236180904522614,0.08324672697386214,0.0,0.5120070853964656,00s
Infinity,Guru Josh,1990,spotify:track:78fTO9KOXmWLkm1r6Ko2Uq,Unknown,0.7642880792858672,0.6163967611336032,0.22914572864321608,0.005083041196641831,0.8903553299492386,0.57416033003997,90s
She Will Be Loved,Maroon 5,2002,spotify:track:5s5t0OFg9lIlBFaCI14K1i,Pop,0.713133577343651,0.5303643724696356,0.5417085427135678,0.05721234673822718,0.0,0.9355430837077181,00s
#Beautiful,"Mariah Carey, Miguel",2013,spotify:track:7EdM7TwvlDqwQLUs6DBJkW,R&B,0.729182048541209,0.6781376518218624,0.4482412060301508,0.4994940853924443,2.4873096446700507e-05,0.49092068853166165,10s
Starstruck (with Kylie Minogue),"Olly Alexander (Years & Years), Kylie Minogue",2021,spotify:track:3VI3idv3XIxSKctGTGQrHg,Electronic,0.8696061715198414,0.6204453441295547,0.6633165829145728,0.03672793128150665,0.0,0.5230114770573577,20s
Closer,Travis,2007,spotify:track:5JPWmf7ZcJTSKOzzyGyPUI,Pop,0.5827397488634923,0.5445344129554657,0.2703517587939699,0.2058504943626081,5.3401015228426395e-05,0.49610624423508465,00s
King Of The Mountain - Remastered,Midnight Oil,2012,spotify:track:18asVg1bbkhE0ceWdaypTp,Rock,0.9508515569574786,0.46052631578947373,0.7638190954773869,0.030976149601540784,0.0,0.33919958882673357,10s
Not Pretty Enough,Kasey Chambers,2001,spotify:track:6sJcSe0vjMLcAEhlionL3P,Rock,0.6148366912586084,0.6244939271255061,0.3135678391959799,0.5650845782341603,0.0,0.5499350658290234,00s
